actor,degree
Garrett Lombard,50
Chris Aberdein,50
Rory McCann,94
Raz Degan,50
Joseph Morgan,75
David Bedella,162
Brian Blessed,50
Marie Meyer,50
Nick Dunning,50
Elliot Cowan,50
Ian Beattie,50
Denis Conway,50
Michael Dixon,50
Erol Sander,50
Stéphane Ferrara,50
Tadhg Murphy,50
Annelise Hesme,60
Tsouli Mohammed,50
Rab Affleck,134
Michelle Lukes,50
Gillian Grueber,50
Anjali Mehra,50
Benny Maslov,50
Monica Zamora,50
Monica Perego,50
Tania Matos,50
Marta Barahona,50
Ralph Fiennes,320
Brendan Gleeson,364
Jason Isaacs,291
Imelda Staunton,211
Richard Griffiths,255
Fiona Shaw,172
Robert Hardy,161
Emma Thompson,277
Harry Melling,154
Chris Rankin,154
Adrian Rawlins,185
Kathryn Hunter,105
George Harris,232
Peter Cartwright,79
Brigitte Millar,79
Sian Thomas,101
Apple Brook,79
Jim McManus,92
Nick Shirm,79
Ryan Nelson,79
Sam Beazley,79
John Atterbury,79
Richard Leaf,113
Lauren Shotton,79
Nicholas Blane,113
Jason Boyd,79
Richard Macklin,79
Christopher Rithin,79
Tony Maudsley,91
Timothy Bateson,105
Jessica Hynes,142
Michael Wildman,124
Jason Piper,79
Arben Bajraktaraj,113
Peter Best,98
Richard Trinder,79
Richard Cubison,79
Tav MacDougall,79
Alec Hopkins,79
Robbie Jarvis,79
James Walters,79
Charles Hughes,79
James Utechin,79
James Payton,137
Lisa Wood,79
Cliff Lanning,79
Miles Jupp,133
Jamie Wolpert,79
Daisy Haggard,107
Miranda Richardson,291
Robert Pattinson,120
Stanislav Yanevski,83
Clémence Poésy,85
Frances de la Tour,114
Roger Lloyd Pack,64
Eric Sykes,76
David Tennant,64
Jeff Rawle,64
Sheila Allen,100
Su Elliott,64
Anne Lacy,64
Flip Webster,64
David Sterne,113
Christopher Whittingham,64
Liam McKenna,64
Campbell Graham,64
Margery Mason,64
Angelica Mandy,64
Tolga Safer,64
Louis Doyle,100
Charlotte Skeoch,100
Robert Wilfort,91
Tiana Benjamin,64
Henry Lloyd-Hughes,64
Jarvis Cocker,98
Jonny Greenwood,64
Phil Selway,64
Steve Mackey,64
Jason Buckle,64
Steve Claydon,64
Shirley Henderson,231
Alan Watt,64
Will Smith,272
Charlize Theron,391
Jason Bateman,401
Jae Head,52
Eddie Marsan,374
David Mattey,32
Thomas Lennon,281
Johnny Galecki,45
Hayley Marie Norman,32
Trieu Tran,104
Darrell Foster,133
Ryan Radis,32
Daeg Faerch,32
Eddie J. Fernandez,83
Matt Bettinelli-Olpin,32
Samantha Cannon,32
Rico Devereaux,32
Brandon Ford Green,32
Johnathan Hallgrey,212
Alexa Havins,83
Edward M. Kelahan,123
Algerita Wynn Lewis,32
Rick Mali,32
Chris Mitchell,105
Scott Michael Morgan,32
Bryan Keith Ponton,32
Dawn Ressy,32
Nicholas Rich,153
Ron Fassler,66
Mark Simich,56
Nancy Grace,32
Brad Leland,95
Alice Braga,74
Charlie Tahan,12
Salli Richardson-Whitfield,32
Willow Smith,64
Joanna Numata,12
Dash Mihok,184
Samuel Glen,12
Pedro Mojica,12
Marin Ireland,88
Alexander DiPersia,57
David Kelly,107
AnnaSophia Robb,146
Julia Winter,31
Jordan Fry,31
Philip Wiegratz,31
Noah Taylor,171
Missi Pyle,339
James Fox,103
Adam Godley,166
Franziska Troegner,31
Liz Smith,102
Eileen Essell,92
David Morris,31
Nitin Ganatra,45
Shelley Conn,31
Chris Cresswell,31
Philip Philmar,31
Tony Kirwood,31
Harry Taylor,31
Francesca Hunt,31
Geoffrey Holder,31
Todd Boyce,77
Kevin Eldon,94
Mark Heap,150
Oscar James,31
Annette Badland,31
Débora Monteiro,31
Patton Oswalt,304
Ian Holm,254
Lou Romano,198
Brian Dennehy,119
Peter Sohn,59
Peter O'Toole,101
Brad Garrett,240
Janeane Garofalo,190
Julius Callahan,22
James Remar,187
Tony Fucile,22
Jake Steinfeld,22
Brad Bird,59
Stéphane Roux,22
Andrea Boerries,22
Marco Boerries,22
Lindsey Collins,66
Thomas Keller,22
Brad Lewis,59
Katie Holmes,238
Tom Wilkinson,305
Rutger Hauer,188
Ken Watanabe,215
Mark Boone Junior,310
Linus Roache,225
Larry Holden,147
Gerard Murphy,112
Jack Gleeson,117
T.J. Ramini,112
Kieran Hurley,112
Catherine Porter,112
Gus Lewis,112
Rade Serbedzija,246
Sara Stewart,152
Richard Brake,178
Emma Lockhart,112
Christine Adams,127
John Nolan,112
Karen David,129
Jonathan D. Ellis,112
Tamer Hassan,167
Ronan Leahy,112
Vincent Wong,147
Tom Wu,158
Mark Chiu,112
Turbo Kong,112
Sai-Kit Yung,131
Chike Chan,112
Jamie Hayden,112
Darragh Kelly,136
John Kazek,125
Joseph Rye,211
Kwaku Ankomah,112
Jo Martin,112
Charles Edwards,112
Lucy Russell,112
Mark Straker,112
Timothy Deenihan,129
Flavia Masetto,112
Emily Steven-Daly,112
Martin McDougall,112
Noah Lee Margetts,166
Joe Hanley,136
Karl Shiels,136
Roger Griffiths,112
Stephen Walters,189
Richard Laing,187
Matt Miller,144
Risteard Cooper,112
Shane Rimmer,112
Jeremy Theobald,112
Alexandra Bastedo,112
John Judd,198
Soo Hee Ding,112
Phill Curr,112
Sarah Wateridge,112
Charlie Kranz,112
Terry McMahon,112
Cedric Young,112
Tim Booth,112
Tom Nolan,112
Roger Yuan,177
Joe Sargent,112
Emmanuel Idowu,112
Mel Taylor,112
Ilyssa Fradin,112
Andrew Pleavin,198
Jeff Christian,112
Tenzin Gyurme,112
Tenzin Clive Ball,112
John Burke,185
Earlene Bentley,112
Alex Moggridge,112
Jay Buozzi,112
Rory Campbell,112
Poppy Tierney,112
Spencer Wilding,155
Mark Smith,112
Khan Bonfils,122
Ruben Halse,112
Jordan Shaw,112
Dominic Burgess,112
Nadia Cameron-Blakey,112
Jeff Tanner,112
Omar Mostafa,183
Leon Delroy Williams,112
Fabio Cardascia,112
Dean Alexandrou,161
Joey Ansah,157
Jon Foo,121
Emil Martirossian,112
Mark Strange,134
Lasco Atkins,190
Rick Avery,182
James Embree,157
Gil Kolirin,112
Jane Osborn,161
Dan Poole,112
Tommy Gunn,161
Philip Harvey,112
Russell Wilcox,112
Ray Donn,244
Ben Stiller,522
Jada Pinkett Smith,244
David Schwimmer,48
Chris Rock,464
Cedric the Entertainer,398
Andy Richter,273
Sacha Baron Cohen,91
Sherri Shepherd,72
Will.i.am,159
Elisa Gabrielli,72
Quinn Dempsey Stiller,41
Declan Swift,41
Fred Tatasciore,139
Eric Darnell,48
Thomas Stanley,41
Zachary Gordon,75
Meredith Vieira,41
Lesley Stahl,41
Al Roker,100
David Soren,41
Dan O'Connor,41
Edie Mirman,41
Harland Williams,144
Danny Jacobs,41
Bridget Hoffman,41
Terrence Hardy Jr.,106
Conner Rayburn,61
Holly Dorff,41
Lynnanne Zager,208
Jackie Gonneau,41
Amy Adams,321
Owen Wilson,576
Hank Azaria,210
Robin Williams,334
Christopher Guest,104
Steve Coogan,271
Ricky Gervais,197
Bill Hader,383
Jon Bernthal,56
Kai James,35
Mizuo Peck,46
Rami Malek,46
Crystal the Monkey,92
Mindy Kaling,127
Jake Cherry,46
Alain Chabat,35
Patrick Gallagher,199
Joe Jonas,37
Kevin Jonas,37
Nick Jonas,37
Jay Baruchel,280
Keith Powell,35
Craig Robinson,228
Clint Howard,272
Matty Finochio,35
Caroll Spinney,35
Thomas Morley,35
Eugene Levy,420
George Foreman,35
Shawn Levy,35
Alberta Mayne,35
Ben Garant,61
Liev Schreiber,217
Danny Huston,395
Lynn Collins,213
Ryan Reynolds,276
Taylor Kitsch,81
Kevin Durand,179
Dominic Monaghan,112
Daniel Henney,62
Tim Pocock,62
Julia Blake,84
Max Cullen,118
Troye Sivan,62
Michael James Olsen,62
Peter O'Brien,62
Aaron Jeffery,62
Alice Parkinson,62
Philip A. Patterson,62
Anthony Gee,62
Adelaide Clemens,62
Karl Beattie,62
Tom O'Sullivan,78
Myles Pollard,62
Stephen Anderton,62
Chris Sadrinna,62
Septimus Caton,62
Matthew Dale,62
Nathin Butler,104
Peter Barry,62
David Ritchie,62
Asher Keddie,62
Socratis Otto,134
Stephen Leeder,62
James D. Dever,173
Martin Obuga,62
Rita Affua Connell,62
John Shrimpton,62
Henry Browne,62
Tahyna Tozzi,62
Daniel Negreanu,62
Alexandra Davies,62
Don Battee,134
Evan Sturrock,62
Rob Flanagan,62
Alison Araya,96
Eric Breker,108
Eileen Bui,62
Adrian G. Griffiths,62
Bryon Chief-Moon,62
Mike Dopud,268
Beatrice Ilg,62
Kanako Takegishi,62
Panou,77
Johnson Phan,62
Elizabeth Thai,73
Jade Tang,62
Joelle Tang,62
Scott Adkins,172
Warwick Young,117
Dennis Kreusler,84
Keanu Reeves,250
Laurence Fishburne,280
Carrie-Anne Moss,188
Mary Alice,21
Helmut Bakaitis,76
Lambert Wilson,181
Roy Jones Jr.,76
Randall Duk Kim,172
Harry Lennix,192
Matt McColm,137
Harold Perrineau,133
Gina Torres,128
Collin Chou,107
Cornel West,76
Monica Bellucci,178
Maurice Morgan,42
Bernard White,138
Ian Bliss,97
Bruce Spence,178
Steve Bastoni,85
Daniel Bernhardt,73
Valerie Berry,126
Liliana Bogatko,73
Michael Budd,73
Stoney Burke,73
Kelly Butler,73
Josephine Byrnes,73
Noris Campos,73
Paul Cotter,73
Marlene Cummins,73
Attila Davidhazy,73
Essie Davis,191
Terrell Dixon,73
Nash Edgerton,73
Gloria Foster,73
David Franklin,85
Austin Galuppo,73
Daryl Heath,73
Malcolm Kennard,73
David Kilde,73
Christopher Kirby,144
Peter Lamb,73
Nathaniel Lees,146
Tony Lynch,73
Robert Mammone,126
Joshua Mbakwe,73
Steve Morris,73
Tory Mussett,89
Rene Naufahu,86
Robyn Nevin,73
David No,73
Genevieve O'Reilly,151
Montaño Rain,73
Adrian Rayment,73
Neil Rayment,73
Rupert Reid,73
David Roberts,89
Shane C. Rodrigo,73
Nick Scoggin,73
Kevin Scott,73
Tahei Simpson,84
Frankie Stevens,73
Nicandro Thomas,73
Andrew Valli,73
Steve Vella,73
John Walton,138
Clayton Watson,73
Leigh Whannell,111
Anthony Zerbe,73
Scott McLean,126
Anthony Brandon Wong,88
Ewan McGregor,475
Ayelet Zurer,100
Armin Mueller-Stahl,113
Thure Lindhardt,113
David Pasquesi,83
Cosimo Fusco,46
Victor Alfieri,46
Franklin Amobi,46
Curt Lowens,46
Bob Yerkes,46
Nikolaj Lie Kaas,46
Carmen Argenziano,138
Rance Howard,263
Gino Conforti,98
Thomas Morris,80
August Wittgenstein,46
Ben Bela Böhm,46
Jeffrey Boehm,46
Steve Kehela,46
Ursula Brooks,46
Rashmi,46
Yan Cui,46
Fritz Michel,46
Maria Cristina Heller,46
Pascal Petardi,83
Kristof Konrad,46
Masasa Moyo,51
Ed Francis Martin,46
Cheryl Howard,82
Endre Hules,149
Norbert Weisser,96
Shelby Zemanek,46
Justin Giddings,46
Anna Katarina,234
Marc Fiorini,46
Steve Franken,46
Jonas Fisch,46
Silvano Marchetto,46
Paul Schmitz,46
Richard Rosetti,46
Xavier J. Nathan,46
Yesenia Adame,46
John Travolta,527
Miley Cyrus,86
Susie Essman,37
Mark Walton,58
Malcolm McDowell,163
James Lipton,15
Greg Germann,81
Diedrich Bader,131
Nick Swardson,370
J.P. Manoux,56
Dan Fogelman,15
Chloë Grace Moretz,83
Randy Savage,130
Ronn Moss,15
Sam Rockwell,185
Penélope Cruz,216
Tracy Morgan,123
Steve Buscemi,435
Nicolas Cage,340
Edwin Louis,20
Jared Lavette,20
Micah Lavette,20
Zach Galifianakis,211
Kelli Garner,172
Niecy Nash,128
Loudon Wainwright III,158
Tyler Patrick Jones,52
Piper Mackenzie Harris,20
Gabriel Casseus,115
Justin Mentell,20
Troy Robinson,137
Jerry Seinfeld,24
Jim Cummings,140
Matthew Broderick,173
Patrick Warburton,224
Barry Levinson,24
Megan Mullally,154
Rip Torn,180
Oprah Winfrey,87
Michael Richards,24
Larry Miller,196
David  Moses Pimentel,24
Chuck Martin,24
Brian Hopkins,24
John DiMaggio,125
Tress MacNeille,83
Simon J. Smith,51
Ray Liotta,260
Sting,30
Carl Kasell,24
Tom Cruise,376
Philip Seymour Hoffman,326
Ving Rhames,191
Billy Crudup,190
Michelle Monaghan,169
Keri Russell,222
Maggie Q,77
Simon Pegg,383
Aaron Paul,70
Rose Rollins,31
Bahar Soomekh,75
Kate Winslet,322
Jean Reno,264
Shane Richie,14
Kathy Burke,14
David Suchet,40
Miriam Margolyes,151
Rachel Rawlinson,14
Susan Duerden,14
Miles Richardson,14
John Motson,14
Douglas Weston,14
Eric Bana,416
Brian Cox,337
Sean Bean,244
Diane Kruger,168
Rose Byrne,211
Saffron Burrows,88
Garrett Hedlund,76
Vincent Regan,178
Julie Christie,87
Nathan Jones,28
John Shrapnel,104
Nigel Terry,37
Julian Glover,152
Trevor Eve,19
Frankie Fitzgerald,19
Pierce Brosnan,168
Rosamund Pike,134
Toby Stephens,45
Lawrence Makoare,56
Will Yun Lee,67
Kenneth Tsang,54
Emilio Echevarría,128
Mikhail Gorevoy,20
Colin Salmon,146
Samantha Bond,20
Madonna,61
Rachel Grant,20
Mark Dymond,26
Deborah Moore,20
Tommy Lee Jones,143
Lara Flynn Boyle,22
Johnny Knoxville,213
Tony Shalhoub,250
Jack Kehler,123
David Cross,273
Colombe Jacobsen-Derstine,42
Peter Spellos,22
Michael Bailey Smith,84
Rick Baker,44
Michael Jackson,38
Doug Jones,257
Derek Mears,47
Michael Rivkin,22
Lenny Venito,72
Howard Spiegel,22
Alpheus Merchant,52
Joel McKinnon Miller,97
Jay Johnston,131
John Malkovich,302
Crispin Glover,123
Alison Lohman,183
Sebastian Roché,114
Dominic Keating,29
Charlotte Salt,29
Rik Young,29
Sonje Fortag,29
Keith Kraft,44
John Bilezikjian,29
Rod D. Harbour,29
Brice Martinet,29
Sharisse Baker-Bernard,29
Tyler Steelman,77
Nick Jameson,99
Shay Duffin,98
Costas Mandylor,91
Jacquie Barnbrook,76
Fredrik Hiller,29
Richard Burns,29
Téa Leoni,134
Richard Jenkins,302
Angie Harmon,34
Richard Burgi,61
Carlos Jacott,14
Aaron Michael Drozin,14
Gloria Garayua,34
Michelle Arthur,29
Stacey Travis,164
Timm Sharp,45
David Herman,99
Gian Franco Tordi,66
William Atherton,46
Billy Connolly,255
Tony Goldwyn,80
Shichinosuke Nakamura,46
Koyuki,46
Togo Igawa,108
Shun Sugata,88
Shin Koyamada,46
Masato Harada,46
Masashi Odate,46
John Koyama,46
Satoshi Nikaido,46
Shintaro Wada,46
Sosuke Ikematsu,46
Aoi Minato,46
Shoji Yoshihara,46
Seizô Fukumoto,46
Ray Godshall Sr.,46
Kosaburo Nomura IV,46
Takashi Noguchi,46
Noguchi Takayuki,46
Sven Toorvald,46
Yuki Matsuzaki,61
Mitsuyuki Oishi,46
Jiro Wada,46
Hiroshi Watanabe,61
Yusuke Myochin,46
Hiroaki Amano,46
Kenta Daibo,46
Koji Fujii,46
Makoto Hashiba,46
Shimpei Horinouchi,46
Takashi Kora,46
Shane Kosugi,46
Takeshi Maya,46
Seiji Morita,46
Lee Murayama,46
Takeru Shimizu,46
Shinji Suzuki,46
Hisao Takeda,46
Ryoichiro Yonekura,46
Chris Pine,259
Zachary Quinto,167
Leonard Nimoy,181
Bruce Greenwood,382
Karl Urban,323
John Cho,406
Ben Cross,192
Winona Ryder,370
Chris Hemsworth,178
Jennifer Morrison,199
Clifton Collins Jr,453
Scottie Thompson,170
Paul McGillion,173
Lucia Rijker,313
Greg Grunberg,319
Lisa Vidal,175
Jacob Kogan,167
Tyler Perry,238
Amanda Foreman,181
Diora Baird,236
Sufe Bradshaw,176
Tony Elias,167
Sean Gerace,167
Randy Pausch,167
Freda Foh Shen,167
Kasia Kowalczyk,167
Jason Brooks,167
Sonita Henry,167
Kelvin Yu,239
Marta Martin,167
Tavarus Conley,167
Jeff Castle,167
Billy Brown,261
Spencer Daniels,167
Jeremy Fitzgerald,218
Zoe Chernov,167
Max Chernov,167
Lorenzo James Henrie,167
Colby Paul,167
Cody Klop,167
Akiva Goldsman,167
Douglas Tait,177
Tony Guma,167
Gerald W. Abrams,167
James McGrath,167
Jason Matthew Smith,167
Marcus Young,167
Bob Clendenin,257
Jeffrey Byron,167
Jonathan Dixon,167
Ben Binswagner,167
Margot Farley,218
Alex Nevil,167
Kimberly Arland,167
Jeff Chase,196
Charles Haugk,242
Nana Hill,167
Michael Saglimbeni,280
John Blackman,167
Jack Millard,167
Shaela Luter,167
Sabrina Morris,167
Michelle Parylak,167
Oz Perkins,289
Michael Berry Jr.,250
Matthew Beisner,167
Neville Page,167
Jesper Inglis,167
Marlene Forte,173
Leonard O. Turner,167
Mark Bramhall,167
Ronald F. Hoiseck,167
Irene Roseen,167
Jeff O'Haco,167
Majel Barrett,167
Rico E. Anderson,167
Richard Arnold,167
Tad Atkinson,167
Leslie Augustine,167
Johnny Baca,167
Sala Baker,192
Leo Baligaya,167
Corey Becker,167
Jessica Boss,167
Neil S. Bulk,167
James Cawley,167
Brad Champagne,167
Zachary Culbertson,215
Christopher Doohan,167
Claire Doré,167
Mark Casimir Dyniewicz,167
Etienne Eckert,167
Ken Edling,167
Aliza Finley,167
Ian Fisher,348
Mathew Thomas Foss,167
Massi Furlan,167
Victor Garber,205
Tommy Germanovich Jr.,167
Mary Grace,167
Wyatt Gray,167
Joshua Greene,167
Nancy Guerriero,167
Justin Rodgers Hall,239
Jeffery Hauser,167
Brad William Henke,240
Elizabeth Ingalls,255
Christopher Karl Johnson,237
Jolene Kay,167
Sarah Klaren,167
Makiko Konishi,167
Bryan Lee,167
Daniel D. Lee,167
Anne Leighton,167
Steve Luna,167
Aaron Lynch,167
Justin Malachi,167
Nav Mann,167
Paul Marshall,167
Owen Martin,167
Taylor McCluskey,239
Matthew McGregor,167
Caitlin McKenna-Wilkinson,229
Patrizia Milano,237
Kevin Moser,167
Jonathan W.D. Newkerk,167
Westley Nguyen,167
Jim Nieb,237
Andres Perez-Molina,167
Mark Phelan,167
Damion Poitier,219
Rahvaunia,167
Bertrand Roberson Jr.,218
Deborah Rombaut,348
Leonard Jonathan Ruebe,167
Ramona Seymour,167
William Morgan Sheppard,238
Katie Soo,167
Ronnie Steadman,167
Joseph Stephens Jr.,167
Joseph Steven,167
T.J. Storm,183
Paul Townsend,167
Scott Trimble,167
Errik Tustenuggee,167
Ravi Valleti,167
Jason Vaughn,167
A.J. Verel,167
Brian Waller,237
Steve Wharton,167
Wil Wheaton,184
Brianna Womick,167
Darlena Tejeiro,250
Ron Perkins,110
Octavia Spencer,298
Lucy Lawless,177
Macy Gray,119
Johnny Trí Nguyễn,140
Robert Kerman,70
Gerry Becker,106
K. K. Dodds,118
Jack Betts,70
Stanley Anderson,195
Shan Omar Huey,70
Jayce Bartok,84
Sara Ramirez,70
Una Damon,80
Larry Joshua,70
Jason Padgett,70
Evan Arnold,83
Brad Grunberg,293
Myk Watford,117
Sylva Kelegian,121
Peter Appel,100
Joe D'Onofrio,160
Jim Norton,164
Tim DeZarn,81
Corey Mendell Parker,70
Ashley Edner,230
Alex Black,119
Peter Aylward,70
Jillian Clare,70
Jesse Heiman,158
Leroy Patterson,70
Benny Urquidez,109
Scott L. Schwartz,175
Jophery C. Brown,70
Brian J. Williams,81
Deborah Wakeham,70
Kristen Marie Holly,70
Ajay Mehta,70
Mark De Alessandro,70
Tia Dionne Hodge,70
Loren Janes,70
Andray Johnson,70
Martin Pfefferkorn,160
Tammi Sutton,70
Lindsay Thompson,70
Sean Valla,70
Philip Ng,70
Pete Macnamara,70
Jessica Biel,174
Jamie Foxx,220
Sam Shepard,268
Richard Roxburgh,169
Joe Morton,279
Ebon Moss-Bachrach,108
Michael Denkha,22
Clayton Adams,22
Rocky Helton,22
Woody Naismith,22
Nicholas Hammond,22
Joel Tobeck,63
John Waters,216
Charles Ndibe,22
Michael McCabe,22
Jim Diamond,22
Sara Saliba,22
Caroline de Souza Correa,98
Megan Gale,22
Harli Ames,54
Malin Åkerman,212
Carla Gugino,384
Jeffrey Dean Morgan,80
Patrick Wilson,133
Jackie Earle Haley,80
Matthew Goode,116
Matt Frewer,66
Laura Mennell,58
Rob LaBelle,48
Gary Houston,93
James M. Connor,47
Mary Ann Burger,34
John Shaw,87
Robert Wisden,34
Jerry Wasserman,54
Don Thompson,47
Frank Novak,34
Sean Allan,34
Stephanie Belding,34
Chris Burns,34
Nhi Do,34
Walter Addison,92
Isabelle Champeau,196
Tony Ali,34
Greg Armstrong-Morris,34
Tony Bardach,34
Garry Chalk,96
Michael Kopsa,61
Ted Friend,156
Danny Woodburn,70
David Mackay,46
Jennifer Connelly,267
Nick Nolte,225
Paul Kersey,15
Cara Buono,15
Todd Tesen,15
Celia Weston,213
Mike Erwin,103
Lou Ferrigno,126
Regi Davis,15
Craig Damon,15
Jesse Corti,73
Matthew McConaughey,218
Steve Zahn,249
William H. Macy,224
Lennie James,57
Glynn Turman,25
Clint Dyer,88
Robert Cavanah,27
Jude Akuwudike,15
Mark Aspinall,15
Rakie Ayola,27
Christopher Bello,15
Patrick Malahide,79
Donald Sutherland,190
Ming-Na Wen,30
Peri Gilpin,8
James Woods,191
Jean Simmons,8
Keith David,442
Russell Crowe,422
James D'Arcy,68
Billy Boyd,87
Edward Woodall,25
Chris Larkin,59
Max Pirkis,25
Jack Randall,25
Max Benitz,25
Lee Ingleby,75
Richard Pates,25
Robert Pugh,40
Richard McCabe,55
Ian Mercer,76
Tony Dolan,25
David Threlfall,109
Bryan Dick,53
George Innes,83
William Mannering,25
Alex Palmer,61
Mark Lewis Jones,52
John DeSantis,61
Ousmane Thiam,25
Thierry Segall,25
Edward Norton,286
Liv Tyler,173
Tim Roth,148
William Hurt,217
Tim Blake Nelson,371
Ty Burrell,157
Christina Cabot,67
Paul Soles,89
Débora Nascimento,67
Greg Bryk,91
Genelle Williams,90
Chris Owens,67
Al Vrkljan,67
Adrian Hein,67
John MacDonald,140
Shaun McComb,67
Simon Wong,67
Pedro Salvín,226
Julio Cesar Torres Dantas,67
Raimundo Camargo Nascimento,67
Nick Alachiotis,134
Jason Burke,67
Grant Nickalls,93
Joris Jarsky,129
Arnold Pinnock,166
Tig Fong,181
Jason Hunter,67
Maxwell McCabe-Lokos,81
David Collins,67
Chris Ratz,67
John Carvalho,67
Robin Wilcock,201
Wayne Robson,76
Javier Lambert,67
Martin Starr,236
Todd Hofley,67
Joe La Loggia,67
Tamsen McDonough,85
Michael Kenneth Williams,144
Roberto Bakker,67
Ruru Sacha,67
James Downing,67
Rickson Gracie,67
Stephen Gartner,67
Nicholas Rose,67
P.J. Kerr,67
Jee-Yun Lee,67
Desmond Campbell,67
Deshaun Clarke,67
Tony Nappo,191
Aaron Berg,129
Tre Smith,67
Moses Nyarko,67
Carlos A. Gonzalez,67
Yan Regis,67
Stephen Broussard,67
Matt Purdy,140
Lenka Matuska,67
Scott Magee,67
Wes Berger,67
Carla Nascimento,67
Krista Vendy,67
Mila Stromboni,67
Matt Damon,564
Julia Stiles,250
David Strathairn,107
Scott Glenn,145
Paddy Considine,185
Edgar Ramírez,98
Albert Finney,217
Joan Allen,179
Tom Gallop,109
Corey Johnson,105
Daniel Brühl,143
Colin Stinton,97
Dan Fredenburgh,72
Lucy Liemann,45
Bryan Reents,45
Arkie Reece,45
John Roberson,45
Russ Huards,45
Mark Bazeley,97
Sinead O'Keefe,45
Chucky Venice,45
Branko Tomovic,45
Laurentiu Possa,45
Trevor St. John,45
Albert Jones,179
Jeffrey Lee Gibson,45
Uriel Emil Pollack,45
Omar Hernandez,45
William H. Burns,130
Kai Martin,45
Michael Ahl,45
Glynis Brooks,45
James Ciccone,45
Sebastian Feldman,45
Luis Mottola,45
James Schram,45
Brian Smyj,150
Paul Thornton,175
Ben Youcef,45
Dustin Hoffman,243
Lucy Liu,231
James Hong,68
Dan Fogler,118
Michael Clarke Duncan,314
Wayne Knight,60
Kyle Gass,95
JR Reed,25
Laura Kightlinger,147
Tanya Haden,25
Mark Osborne,25
John Stevenson,25
Jeremy Shipp,25
Melissa Cobb,25
Emily Burns,25
Stephanie Harvey,25
Riley Osborne,25
Dakota Fanning,220
Miranda Otto,100
Justin Chatwin,76
Tim Robbins,224
Camillia Sanes,28
John Scurti,28
Yul Vazquez,167
Ann Robinson,28
Gene Barry,28
Daniel Eric Gold,82
Dempsey Pappion,58
Lisa Ann Walter,94
Rick Gonzalez,125
David Alan Basche,51
Roz Abrams,28
Marlon Young,28
John Eddins,64
Amy Ryan,148
Jim Hanna,28
James DuMont,165
Travis Aaron Wade,28
Columbus Short,110
Ty Simpkins,82
Martin Lawrence,95
Jordi Mollà,93
Gabrielle Union,216
Peter Stormare,210
Theresa Randle,20
Joe Pantoliano,115
Jon Seda,40
Jason Manuel Olazabal,83
Otto Sanchez,20
Henry Rollins,108
Antoni Corone,179
Gary Nickens,60
John Salley,20
Oleg Taktarov,367
Ron Madoff,93
Jay Rasumny,51
Pam Ferris,131
Jimmy Gardner,50
Lenny Henry,62
Genevieve Gaunt,50
Sitara Shah,50
Danielle Tabor,107
Jim Tavaré,50
Ekow Quartey,50
Paul Whitehouse,65
Jennifer Smith,50
Marianne Chase,50
Samantha Clinch,50
Kandice Morris,50
Lewis Barnshaw,50
Violet Columbus,99
David Wenham,363
Bryan Brown,69
David Gulpilil,76
John Jarratt,44
Shea Adams,44
Nigel Harbach,44
Eddie Baroo,62
Arthur Dignam,138
Sandy Gore,44
Bill Hunter,66
Jacek Koman,210
Ben Mendelsohn,91
Barry Otto,44
David Ngoombujarra,62
Jack Thompson,132
Yuen Wah,60
Kerry Walker,138
Ray Barrett,44
Jamal Sydney Bednarz,44
Tony Barry,44
Ursula Yovich,58
Brandon Walters,44
Matthew Whittet,138
Lillian Crombie,44
Haidee Gaudry,44
Jamie Gulpilil,44
Peter Gwynne,44
Jimmy Hong,44
Angus Pilakui,44
Adam McMonigal,44
Robin Queree,44
Mark Rathbone,44
Crusoe Kurddal,44
Siena Larsson,44
Danielle Carey,44
Anton Monsted,44
